,시도명,지역명,위도,경도
0,경기도,경기도 가평군,37.829691,127.506433
1,경기도,경기도 가평군,37.683315,127.491015
2,경기도,경기도 가평군,37.739591,127.42423
3,경기도,경기도 가평군,37.81829,127.352981
4,대전광역시,대전광역시 유성구,36.34926753,127.330255
5,대전광역시,대전광역시 유성구,36.33771587,127.3374864
6,대전광역시,대전광역시 유성구,36.38210426,127.3204213
7,대전광역시,대전광역시 유성구,36.37842291,127.3759135
8,대전광역시,대전광역시 유성구,36.30315562,127.3197685
9,경기도,경기도 성남시,37.390227,127.108622
10,경기도,경기도 성남시,37.458106,127.162618
11,경기도,경기도 성남시,37.344538,127.112319
12,경기도,경기도 성남시,37.408228,127.144153
13,경기도,경기도 성남시,37.367389,127.115509
14,서울특별시,서울특별시 강동구,37.53284628,127.1333283
15,서울특별시,서울특별시 강동구,37.54394767,127.1255384
16,서울특별시,서울특별시 강동구,37.5650504,127.1739063
17,서울특별시,서울특별시 강동구,37.5528007,127.1333457
18,서울특별시,서울특별시 강동구,37.54052196,127.1340837
19,서울특별시,서울특별시 강동구,37.5317359,127.1483674
20,서울특별시,서울특별시 양천구,37.51296565,126.8341534
21,경기도,경기도 오산시,37.15387677,127.0769305
22,경기도,경기도 오산시,37.1815707,127.0454507
23,경기도,경기도 오산시,37.19429611,127.0321996
24,경기도,경기도 오산시,37.15494012,127.0643706
25,경기도,경기도 오산시,37.142448,127.046558
26,경기도,경기도 오산시,37.13259349,127.0749143
27,경기도,경기도 오산시,37.13835719,127.071757
28,경상북도,경상북도 영천시,35.975458,128.9330008
29,경기도,경기도 연천군,38.0323136,127.0709935
30,강원도,강원도 속초시,38.18676048,128.5906558
31,강원도,강원도 속초시,38.20640878,128.5718215
32,경상남도,경상남도 진주시,35.18812032,128.1223728
33,경상남도,경상남도 진주시,35.18446998,128.153298
34,경상남도,경상남도 진주시,35.23890966,128.0890922
35,경상남도,경상남도 진주시,35.16874559,128.052359
36,경상남도,경상남도 진주시,35.17041623,128.1323185
37,경상남도,경상남도 진주시,35.16905781,128.0592973
38,경상남도,경상남도 진주시,35.14930046,128.1023169
39,경상남도,경상남도 진주시,35.1654707,128.1093301
40,경상남도,경상남도 진주시,35.21490793,128.1068269
41,경상남도,경상남도 진주시,35.20376886,128.1136763
45,울산광역시,울산광역시 중구,35.56440981,129.3035603
46,울산광역시,울산광역시 중구,35.56168091,129.2932065
47,울산광역시,울산광역시 중구,35.57166309,129.3370885
48,울산광역시,울산광역시 중구,35.55348871,129.3118209
49,울산광역시,울산광역시 중구,35.56396407,129.3292872
50,울산광역시,울산광역시 중구,35.58146704,129.3413000196
51,울산광역시,울산광역시 중구,35.56196618,129.3006759
52,울산광역시,울산광역시 중구,35.55566029,129.3309788
53,광주광역시,광주광역시 남구,35.10465053,126.9089031
54,광주광역시,광주광역시 남구,35.10809617,126.9003959
55,광주광역시,광주광역시 남구,35.10232236,126.8892697
56,광주광역시,광주광역시 남구,35.10166517,126.8873049
57,광주광역시,광주광역시 남구,35.10615926,126.9050461
58,광주광역시,광주광역시 남구,35.10079943,126.8871404
59,광주광역시,광주광역시 남구,35.10266055,126.8897524
60,광주광역시,광주광역시 남구,35.1013917,126.8892725
61,광주광역시,광주광역시 남구,35.10332304,126.886899
62,광주광역시,광주광역시 남구,35.10917558,126.905149
63,광주광역시,광주광역시 남구,35.10231004,126.8951773
64,충청남도,충청남도 홍성군,36.655915,126.669674
65,전라남도,전라남도 강진군,34.64050861,126.769722
69,서울특별시,서울특별시 강남구,37.5172831299,127.0372042048
70,서울특별시,서울특별시 강남구,37.5190987146,127.0464408867
71,서울특별시,서울특별시 강남구,37.5250921105,127.0492911153
72,서울특별시,서울특별시 강남구,37.4996157705,127.0659154144
73,서울특별시,서울특별시 강남구,37.4997297382,127.0578495407
74,서울특별시,서울특별시 강남구,37.5023043321,127.06418768
75,서울특별시,서울특별시 강남구,37.4964991814,127.0320287646
76,세종특별자치시,세종특별자치시 없음,36.67989228,127.2085989
77,세종특별자치시,세종특별자치시 없음,36.59737886,127.2941559
78,세종특별자치시,세종특별자치시 없음,36.5553423,127.3273282
79,세종특별자치시,세종특별자치시 없음,36.59559526,127.2877181
80,세종특별자치시,세종특별자치시 없음,36.4868083,127.2561142
81,충청북도,충청북도 제천시,37.13272976,128.2097838
82,경상북도,경상북도 경주시,35.7172217,129.3245078
83,경상북도,경상북도 영덕군,36.41466503,129.3682364
84,경상북도,경상북도 영주시,36.81970647,128.6059676
85,경상북도,경상북도 영주시,36.8708481,128.5196599
86,경상북도,경상북도 포항시,36.11385511,129.3459365
87,전북특별자치도,전북특별자치도 전주시,35.807023,127.1181607
88,부산광역시,부산광역시 북구,35.207233,129.037782
89,부산광역시,부산광역시 북구,35.2321898,129.0093939
90,부산광역시,부산광역시 북구,35.26323389,129.0167168
91,부산광역시,부산광역시 북구,35.21714577,129.0402148
92,부산광역시,부산광역시 북구,35.23726524,129.0157741
93,경상남도,경상남도 창원시,35.24949922,128.6818903
94,경기도,경기도 평택시,37.002232,127.119394
95,경기도,경기도 평택시,36.995854,127.093712
96,경기도,경기도 평택시,36.964918,127.051802
97,대구광역시,대구광역시 달서구,35.85302346,128.5295222
98,경기도,경기도 연천군,38.0981105,127.0766844
99,울산광역시,울산광역시 남구,35.5329058047,129.3066196893
100,부산광역시,부산광역시 기장군,35.24968318,129.2173047
101,부산광역시,부산광역시 기장군,35.32529082,129.1817313
102,부산광역시,부산광역시 기장군,35.32389937,129.177611
103,부산광역시,부산광역시 기장군,35.24079915,129.2105922
104,부산광역시,부산광역시 기장군,35.20182015,129.2061857
105,부산광역시,부산광역시 기장군,35.23872961,129.1686978
106,부산광역시,부산광역시 기장군,35.25512522,129.2151737
107,경상남도,경상남도 통영시,34.8615032,128.4247136
108,경상남도,경상남도 통영시,34.87320995,128.4205408
109,경상남도,경상남도 통영시,34.80286788,128.3934494
110,경상남도,경상남도 통영시,34.63676613,128.2633651
111,광주광역시,광주광역시 북구,35.16917613,126.8859318
112,경기도,경기도 안산시,37.30721498,126.8311697
113,경기도,경기도 안산시,37.3428087,126.8228187
114,경기도,경기도 안산시,37.32466768,126.8247627
115,경기도,경기도 안산시,37.3154128,126.8715832
116,경기도,경기도 안산시,37.3045533,126.8213625
117,경기도,경기도 안산시,37.29473547,126.8200502
118,경기도,경기도 안산시,37.3361452,126.8454102
119,울산광역시,울산광역시 남구,35.53254336,129.3445644
120,경상북도,경상북도 영주시,36.828161,128.6283302437
121,경상북도,경상북도 영주시,36.8177854753,128.6258635228
122,경상북도,경상북도 영주시,36.7584234559,128.6885728
123,경상북도,경상북도 영주시,36.820853077,128.6129100763
124,강원특별자치도,강원특별자치도 양양군,38.11315907,128.6304423
125,강원특별자치도,강원특별자치도 양양군,38.14423301,128.5630591
126,강원특별자치도,강원특별자치도 양양군,38.08241451,128.5889239
127,강원특별자치도,강원특별자치도 양양군,38.07715756,128.6198095
128,전라남도,전라남도 해남군,34.57347896,126.5990654
129,서울특별시,서울특별시 서초구,37.50248861,127.012535
131,서울특별시,서울특별시 서초구,37.473627,127.0335724
132,서울특별시,서울특별시 서초구,37.492071,127.024905
133,서울특별시,서울특별시 서초구,37.51496916,127.013922
134,서울특별시,서울특별시 서초구,37.47843957,126.999945
135,서울특별시,서울특별시 서초구,37.490693,127.005102
136,서울특별시,서울특별시 서초구,37.492324,127.0281935
138,강원특별자치도,강원특별자치도 철원군,38.14725011,127.3050586
139,강원특별자치도,강원특별자치도 철원군,38.2385182,127.4400815
140,대전광역시,대전광역시 동구,36.32570312,127.4638509
141,광주광역시,광주광역시 남구,35.11287126,126.8995346
142,광주광역시,광주광역시 남구,35.10619942,126.9079239
143,광주광역시,광주광역시 남구,35.10203276,126.8993362
144,광주광역시,광주광역시 남구,35.1024571,126.9042862
145,광주광역시,광주광역시 남구,35.11017886,126.9023863
151,대구광역시,대구광역시 달서구,35.80463244,128.5487042
152,대구광역시,대구광역시 달서구,35.81793843,128.5153037
153,대구광역시,대구광역시 달서구,35.84489764,128.546137
154,대구광역시,대구광역시 달서구,35.80775982,128.5347948
155,대구광역시,대구광역시 달서구,35.84986759,128.5312919
156,대구광역시,대구광역시 달서구,35.82464895,128.5291202
157,대구광역시,대구광역시 달서구,35.84707944,128.5440265
158,대구광역시,대구광역시 달서구,35.83686255,128.547067
159,대구광역시,대구광역시 달서구,35.85888255,128.4951242
160,대구광역시,대구광역시 달서구,35.86060121,128.5295257
161,대구광역시,대구광역시 달서구,35.82799291,128.5209136
162,대구광역시,대구광역시 달서구,35.8073306,128.546034
163,대구광역시,대구광역시 달서구,35.81580647,128.5147196
164,서울특별시,서울특별시 성동구,37.554834,127.021637
165,서울특별시,서울특별시 성동구,37.553233,127.0208504
166,서울특별시,서울특별시 성동구,37.54715523,127.0224398
167,서울특별시,서울특별시 성동구,37.56631825,127.0454072
168,부산광역시,부산광역시 사상구,35.15542866,128.9947835
169,부산광역시,부산광역시 사상구,35.1843921,128.9869074
170,부산광역시,부산광역시 사상구,35.18700199,128.9898757
171,부산광역시,부산광역시 사상구,35.15388344,128.997467
172,부산광역시,부산광역시 사상구,35.14008226,128.9898143
173,부산광역시,부산광역시 사상구,35.1556229,128.9866946
174,부산광역시,부산광역시 사상구,35.12766315,128.9711234
175,부산광역시,부산광역시 사상구,35.12462613,128.9670224
176,부산광역시,부산광역시 사상구,35.12513861,128.9701073
177,부산광역시,부산광역시 사상구,35.15133904,129.0010985
178,부산광역시,부산광역시 사상구,35.15134071,129.0010945
179,부산광역시,부산광역시 사상구,35.1473492,129.0014194
180,부산광역시,부산광역시 사상구,35.13865234,128.9897444
181,전북특별자치도,전북특별자치도 완주군,35.77167821,127.2068344
182,전북특별자치도,전북특별자치도 완주군,35.85612941,127.2336401
183,전북특별자치도,전북특별자치도 완주군,36.0356499,127.2034967
184,전북특별자치도,전북특별자치도 완주군,36.02192421,127.2524662
186,서울특별시,서울특별시 은평구,37.6126562,126.92979
187,서울특별시,서울특별시 은평구,37.61492896,126.9262507
188,서울특별시,서울특별시 은평구,37.62596114,126.9208331
189,서울특별시,서울특별시 은평구,37.62578369,126.9275146
190,대구광역시,대구광역시 중구,35.8671847,128.611523
191,대구광역시,대구광역시 중구,35.868142,128.579041
192,대구광역시,대구광역시 중구,35.86798136,128.613079
193,대구광역시,대구광역시 중구,35.87714534,128.5882543
194,대구광역시,대구광역시 중구,35.871881,128.604892
195,대구광역시,대구광역시 중구,35.86029544,128.5964751
196,대구광역시,대구광역시 중구,35.87008051,128.6059988
197,대구광역시,대구광역시 중구,35.86029544,128.5964751
198,대구광역시,대구광역시 중구,35.87008051,128.6059988
199,대구광역시,대구광역시 달서구,35.81358533,128.5103097
200,대구광역시,대구광역시 달서구,35.84443764,128.5421725
201,대구광역시,대구광역시 달서구,35.81343468,128.5189433
202,대구광역시,대구광역시 달서구,35.84314371,128.5473095
203,대구광역시,대구광역시 달서구,35.81970154,128.5350079
204,대구광역시,대구광역시 달서구,35.82912849,128.5260212
205,대구광역시,대구광역시 달서구,35.82652299,128.5231334
206,대구광역시,대구광역시 달서구,35.81890166,128.5176264
207,대구광역시,대구광역시 달서구,35.85025339,128.4736813
208,대구광역시,대구광역시 달서구,35.82312044,128.5282689
209,대구광역시,대구광역시 달서구,35.81115449,128.5170686
210,대구광역시,대구광역시 중구,35.86509589,128.6026595
211,대구광역시,대구광역시 중구,35.858415,128.590363
212,대구광역시,대구광역시 중구,35.871587,128.600483
213,대구광역시,대구광역시 중구,35.86932566,128.606103
214,대구광역시,대구광역시 중구,35.861938,128.597985
215,대구광역시,대구광역시 중구,35.858229,128.580574
216,대구광역시,대구광역시 중구,35.871319,128.607203
217,대구광역시,대구광역시 중구,35.86154465,128.6043921
218,대구광역시,대구광역시 중구,35.865577,128.576343
219,대구광역시,대구광역시 중구,35.8646621,128.609045
220,대구광역시,대구광역시 중구,35.87790606,128.583365
221,대구광역시,대구광역시 중구,35.85878192,128.5993651
222,대구광역시,대구광역시 중구,35.86296738,128.5771574
223,대구광역시,대구광역시 중구,35.86312548,128.578219
224,대구광역시,대구광역시 중구,35.86504398,128.5905753
225,대구광역시,대구광역시 중구,35.86386055,128.5808385
226,대구광역시,대구광역시 중구,35.870631,128.589867
227,충청북도,충청북도 청주시,36.63143785,127.4464937
228,충청북도,충청북도 청주시,36.6351748,127.3232691
229,충청북도,충청북도 청주시,36.60869284,127.4891965
230,충청북도,충청북도 청주시,36.63439596,127.4320559
231,충청북도,충청북도 청주시,36.62387155,127.3630541
232,충청북도,충청북도 청주시,36.61831635,127.4288891
233,충청북도,충청북도 청주시,36.59558459,127.5062956
234,충청북도,충청북도 청주시,36.72391493,127.534927
235,충청남도,충청남도 부여군,36.21674785,126.759533
236,인천광역시,인천광역시 강화군,37.7193494,126.3898462
237,인천광역시,인천광역시 강화군,37.7488047,126.4831601
238,인천광역시,인천광역시 강화군,37.722098,126.483722
239,대구광역시,대구광역시 달서구,35.82712717,128.5433255
240,대구광역시,대구광역시 달서구,35.81439232,128.5081594
241,대구광역시,대구광역시 달서구,35.82211128,128.5220204
242,경기도,경기도 광명시,37.4652995,126.8514147
243,경기도,경기도 광명시,37.482798,126.8646514
244,충청남도,충청남도 청양군,36.41292247,126.9513219
245,강원도,강원도 태백시,37.09970349,129.0219603
246,강원도,강원도 태백시,37.17996988,128.984964
247,전라북도,전라북도 고창군,35.37916467,126.5154552
248,대구광역시,대구광역시 중구,35.86146152,128.5819066
249,대구광역시,대구광역시 동구,35.88130152,128.6644272
250,경상남도,경상남도 거창군,35.6891718,127.9036917
251,대구광역시,대구광역시 달서구,35.80679403,128.5390595
252,대구광역시,대구광역시 달서구,35.82248657,128.5470123
253,대구광역시,대구광역시 달서구,35.85741306,128.5144577
254,대구광역시,대구광역시 달서구,35.84055483,128.5418122
255,대구광역시,대구광역시 달서구,35.81748784,128.5191878
256,대구광역시,대구광역시 달서구,35.83126387,128.555219
257,대구광역시,대구광역시 달서구,35.82991428,128.5328409
258,대구광역시,대구광역시 달서구,35.85756669,128.538972
259,대구광역시,대구광역시 달서구,35.85575471,128.5007758
260,대구광역시,대구광역시 달서구,35.85663686,128.5312265
261,대구광역시,대구광역시 달서구,35.84332056,128.5299748
262,대구광역시,대구광역시 달서구,35.83328112,128.5418069
263,대구광역시,대구광역시 달서구,35.83004237,128.528337
264,경상남도,경상남도 양산시,35.31228805,128.9891399
265,경상남도,경상남도 양산시,35.32289349,129.0271156
266,경상남도,경상남도 양산시,35.32130373,129.0285098
267,경상남도,경상남도 양산시,35.41202258,129.1599633
268,경상남도,경상남도 양산시,35.33183999,129.0337547
269,경상남도,경상남도 양산시,35.38978336,129.1497054
270,경상남도,경상남도 양산시,35.40717595,129.1760116
271,경상남도,경상남도 양산시,35.38209682,129.1413987
272,경상남도,경상남도 양산시,35.31430681,129.007337
273,경상남도,경상남도 양산시,35.40098695,129.172274
274,경상남도,경상남도 양산시,35.3262315,128.9982805
275,경상남도,경상남도 양산시,35.33234211,129.0109932
276,경상북도,경상북도 포항시,36.110125,129.347056
277,경상북도,경상북도 포항시,36.019504,129.370472
278,경상북도,경상북도 포항시,36.025425,129.350534
279,경상북도,경상북도 포항시,36.057536,129.374835
280,경상북도,경상북도 포항시,35.993503,129.408338
281,경상북도,경상북도 포항시,36.005346,129.334191
282,경상북도,경상북도 포항시,35.9636903,129.401109
283,경상북도,경상북도 포항시,36.082266,129.377408
284,경상북도,경상북도 포항시,36.00748466,129.3206898
285,경상북도,경상북도 포항시,36.023708,129.364147
286,경상남도,경상남도 양산시,35.32591877,129.0240131
287,경상남도,경상남도 양산시,35.31269875,129.0067066
288,경상남도,경상남도 양산시,35.33064344,129.0159212
289,경상남도,경상남도 양산시,35.38821068,129.0479878
290,경상남도,경상남도 양산시,35.33321246,129.0153248
291,경상남도,경상남도 양산시,35.41704368,129.061709
292,경상남도,경상남도 양산시,35.32868139,129.0155902
293,경상남도,경상남도 양산시,35.35100899,129.0346829
294,경상남도,경상남도 양산시,35.4158793,129.163175
295,경상남도,경상남도 양산시,35.31299194,128.9896498
296,경상남도,경상남도 밀양시,35.3752731,128.7124204
297,경상남도,경상남도 하동군,35.0638799,127.7446529
298,경상남도,경상남도 함안군,35.285089,128.401859
299,경상남도,경상남도 함양군,35.5211566,127.7270493
300,경상남도,경상남도 합천군,35.56408728,128.1685947
301,광주광역시,광주광역시 동구,35.14838197,126.9252986
302,광주광역시,광주광역시 북구,35.188366,126.8978929
303,광주광역시,광주광역시 남구,35.14546881,126.9006251
304,광주광역시,광주광역시 서구,35.14058722,126.8650206
305,광주광역시,광주광역시 서구,35.15574851,126.8585843
306,광주광역시,광주광역시 광산구,35.14492618,126.7997822
307,경기도,경기도 화성시,37.13312953,126.920256
308,세종특별자치시,세종특별자치시 없음,36.52687403,127.2678583
309,세종특별자치시,세종특별자치시 없음,36.49885164,127.3108242
310,세종특별자치시,세종특별자치시 없음,36.4966654,127.2691064
311,세종특별자치시,세종특별자치시 없음,36.49994486,127.2081316
312,세종특별자치시,세종특별자치시 없음,36.72230936,127.1585982
313,광주광역시,광주광역시 서구,35.12038987,126.8671772
314,광주광역시,광주광역시 서구,35.14716881,126.8770801
315,광주광역시,광주광역시 서구,35.15235996,126.8538943
316,광주광역시,광주광역시 서구,35.14769933,126.8769733
317,광주광역시,광주광역시 서구,35.12617723,126.883264
318,광주광역시,광주광역시 서구,35.13714926,126.8722696
319,광주광역시,광주광역시 서구,35.14250664,126.886536
320,광주광역시,광주광역시 서구,35.1502428,126.8684904
321,광주광역시,광주광역시 서구,35.1322304,126.8614141
322,광주광역시,광주광역시 서구,35.14738171,126.8688313
323,부산광역시,부산광역시 사상구,35.18525759,128.9926425
324,부산광역시,부산광역시 사상구,35.15532163,128.9942400067
325,강원도,강원도 철원군,38.14725011,127.3050586
326,강원도,강원도 철원군,38.2385182,127.4400815
327,강원도,강원도 철원군,38.216681,127.2141288
328,강원도,강원도 철원군,38.2374569,127.4708549
329,전라북도,전라북도 남원시,35.49802456,127.3603156
330,전라북도,전라북도 남원시,35.40592504,127.3731552
331,전라북도,전라북도 남원시,35.40460671,127.3814001
332,전라북도,전라북도 남원시,35.39972015,127.3677296
333,전라북도,전라북도 남원시,35.42589138,127.4082959
334,전라북도,전라북도 남원시,35.35325178,127.3365907
335,전라북도,전라북도 남원시,35.46085657,127.6021528
336,전라북도,전라북도 남원시,35.42817415,127.4090077
337,전라북도,전라북도 남원시,35.39501542,127.3657499
338,전라북도,전라북도 남원시,35.41677683,127.3989694
339,전라북도,전라북도 남원시,35.41910429,127.6228637
340,전라북도,전라북도 남원시,35.50864301,127.6128973
341,전라북도,전라북도 남원시,35.41802028,127.3845796
342,경기도,경기도 포천시,37.908101,127.205771
343,경기도,경기도 포천시,37.8296046,127.137558
344,경기도,경기도 포천시,37.84821007,127.1861447
345,경기도,경기도 포천시,37.954934,127.315553
346,전라남도,전라남도 함평군,35.15451768,126.4970402
347,전라남도,전라남도 함평군,35.06898342,126.5314058
348,전라남도,전라남도 함평군,35.01993244,126.535517
349,전라남도,전라남도 함평군,35.18220144,126.6010873
350,전라남도,전라남도 함평군,35.17925174,126.630812
351,전라남도,전라남도 함평군,35.11217308,126.610541
352,전라남도,전라남도 함평군,35.00956099,126.518579
353,강원도,강원도 양양군,38.11315907,128.6304423
354,강원도,강원도 양양군,38.14423301,128.5630591
355,강원도,강원도 양양군,38.08241451,128.5889239
356,강원도,강원도 양양군,38.07715756,128.6198095
357,경기도,경기도 양평군,37.41919108,127.7546882
358,경기도,경기도 양평군,37.480695,127.478067
359,경기도,경기도 양평군,37.49617652,127.4112172
360,경기도,경기도 양평군,37.51810619,127.4560503
361,경기도,경기도 양평군,37.60658353,127.3487122
362,경기도,경기도 양평군,37.553631,127.708314
363,경기도,경기도 양평군,37.42821683,127.5422415
364,경기도,경기도 양평군,37.540818,127.6735088
365,경기도,경기도 양평군,37.54093938,127.3239611
366,전라북도,전라북도 남원시,35.40771672,127.380171
367,전라북도,전라북도 남원시,35.42030219,127.3998533
368,전라북도,전라북도 남원시,35.35929223,127.303025
369,서울특별시,서울특별시 광진구,37.5651522,127.087354
370,서울특별시,서울특별시 광진구,37.55012813,127.0696581
371,서울특별시,서울특별시 광진구,37.54761106,127.1056385
372,전라남도,전라남도 함평군,35.0575586,126.5178492
373,전라남도,전라남도 함평군,35.1429251,126.431564
374,전라북도,전라북도 고창군,35.40811618,126.6797701
375,전라북도,전라북도 고창군,35.43978329,126.6347526
376,전라북도,전라북도 고창군,35.34054651,126.600365
377,전라북도,전라북도 고창군,35.41902623,126.5609685
378,전라북도,전라북도 고창군,35.44206862,126.7001937
379,전라북도,전라북도 고창군,35.52088277,126.7031952
380,경기도,경기도 용인시,37.2727441126,127.1295591776
381,경기도,경기도 용인시,37.3340168417,127.0960404175
382,경기도,경기도 용인시,37.1137577,127.1505799
383,경기도,경기도 용인시,37.1638408,127.3751115
384,경기도,경기도 용인시,37.3046115,127.081122
385,경기도,경기도 용인시,37.2985099,127.0808422
386,경기도,경기도 용인시,37.1928164,127.2079140346
387,경기도,경기도 용인시,37.2363945,127.2174985
388,부산광역시,부산광역시 영도구,35.08709058,129.041325
389,부산광역시,부산광역시 영도구,35.0811911,129.0654486
390,부산광역시,부산광역시 영도구,35.08855518,129.0390498
391,서울특별시,서울특별시 광진구,37.55107355,127.1106137
392,서울특별시,서울특별시 광진구,37.52921552,127.077668
393,서울특별시,서울특별시 광진구,37.56777776,127.0848034
394,서울특별시,서울특별시 광진구,37.5340959,127.0662599
404,광주광역시,광주광역시 동구,35.12806842,126.9309414
405,광주광역시,광주광역시 동구,35.15277781,126.915806
406,광주광역시,광주광역시 동구,35.16021845,126.9313971
407,광주광역시,광주광역시 동구,35.1512528,126.925462
408,광주광역시,광주광역시 동구,35.15706311,126.9253721
409,광주광역시,광주광역시 동구,35.1426084009,126.9170039484
410,광주광역시,광주광역시 동구,35.13332934,126.944273
411,광주광역시,광주광역시 동구,35.14905859,126.9177352
412,광주광역시,광주광역시 동구,35.11759045,126.9222105
413,광주광역시,광주광역시 동구,35.151025,126.908891
414,충청남도,충청남도 홍성군,36.5938493,126.6555948
415,충청남도,충청남도 홍성군,36.59832593,126.6613966
416,서울특별시,서울특별시 강남구,37.4953732068,127.0332838403
417,서울특별시,서울특별시 강남구,37.5138651397,127.0293217578
418,서울특별시,서울특별시 강남구,37.484022401,127.08445972
419,서울특별시,서울특별시 강남구,37.5143559382,127.0626072032
420,서울특별시,서울특별시 강남구,37.4715379202,127.0965823634
421,서울특별시,서울특별시 강남구,37.4733061524,127.0997278626
425,충청북도,충청북도 청주시,36.64286885,127.4912575
426,충청북도,충청북도 청주시,36.66629696,127.4749188
427,충청북도,충청북도 청주시,36.71294746,127.4238401
428,충청북도,충청북도 청주시,36.74253233,127.4550405
429,충청북도,충청북도 청주시,36.63099403,127.5117277
430,충청북도,충청북도 청주시,36.66608789,127.369365
431,광주광역시,광주광역시 서구,35.12899182,126.8571559
432,광주광역시,광주광역시 서구,35.16357429,126.8652274
433,광주광역시,광주광역시 서구,35.15455707,126.8477076
434,광주광역시,광주광역시 서구,35.16862438,126.8754656
435,서울특별시,서울특별시 광진구,37.55909955,127.0894339
436,서울특별시,서울특별시 광진구,37.55376123,127.0805504
437,서울특별시,서울특별시 광진구,37.54249155,127.0856664
438,서울특별시,서울특별시 광진구,37.54561189,127.0883586
439,서울특별시,서울특별시 광진구,37.54688177,127.1030122
440,서울특별시,서울특별시 광진구,37.5344966,127.0823943
441,서울특별시,서울특별시 광진구,37.52879933,127.0843882
442,서울특별시,서울특별시 광진구,37.53383249,127.0729033
443,서울특별시,서울특별시 광진구,37.54026298,127.0651113
444,서울특별시,서울특별시 광진구,37.54653756,127.0713179
445,서울특별시,서울특별시 광진구,37.55515906,127.0758892
446,서울특별시,서울특별시 광진구,37.53727353,127.0794272
447,서울특별시,서울특별시 광진구,37.53914351,127.0943108
448,서울특별시,서울특별시 광진구,37.53157438,127.0760916
449,서울특별시,서울특별시 광진구,37.54335816,127.1017445
450,서울특별시,서울특별시 광진구,37.55696496,127.090785
451,서울특별시,서울특별시 광진구,37.55053695,127.0979157
452,서울특별시,서울특별시 광진구,37.55385545,127.0944525
453,서울특별시,서울특별시 광진구,37.56212772,127.0883465
454,서울특별시,서울특별시 광진구,37.55419818,127.0893602
455,서울특별시,서울특별시 광진구,37.54141454,127.0895623
456,서울특별시,서울특별시 광진구,37.546461,127.0666556
457,서울특별시,서울특별시 광진구,37.5579873,127.0875991
458,서울특별시,서울특별시 광진구,37.55392748,127.0940536
459,경상남도,경상남도 김해시,35.26212698,128.8662657
460,경상남도,경상남도 김해시,35.22890489,128.8998574
466,서울특별시,서울특별시 강서구,37.57871815,126.8136588
467,서울특별시,서울특별시 강서구,37.5541175,126.8255215
468,서울특별시,서울특별시 강서구,37.55302513,126.8667223
469,서울특별시,서울특별시 강서구,37.57424491,126.8201677
470,서울특별시,서울특별시 강서구,37.57071896,126.8057278
471,서울특별시,서울특별시 강서구,37.54114963,126.848508
472,서울특별시,서울특별시 강서구,37.56462873,126.8535176
473,서울특별시,서울특별시 강서구,37.53811186,126.8386738
474,서울특별시,서울특별시 강서구,37.54213444,126.8510719
475,서울특별시,서울특별시 강서구,37.54733808,126.8733184
476,서울특별시,서울특별시 강서구,37.5482876,126.841835
477,서울특별시,서울특별시 강서구,37.57871815,126.8136588
478,서울특별시,서울특별시 강서구,37.5446709,126.8351791
479,서울특별시,서울특별시 강서구,37.53468478,126.8608037
480,서울특별시,서울특별시 강서구,37.52905871,126.848899
481,대구광역시,대구광역시 북구,35.90577868,128.6160517
482,대구광역시,대구광역시 북구,35.90206159,128.514034
483,대구광역시,대구광역시 북구,35.90109244,128.5958873
484,대구광역시,대구광역시 북구,35.88266282,128.592027
485,대구광역시,대구광역시 북구,35.89322744,128.605092
486,대구광역시,대구광역시 북구,35.90121933,128.5124077
487,대구광역시,대구광역시 북구,35.88050142,128.592717
488,대구광역시,대구광역시 북구,35.94891342,128.6154506
489,대구광역시,대구광역시 북구,35.947854,128.575728
490,대구광역시,대구광역시 북구,35.94341036,128.6152588
491,대구광역시,대구광역시 북구,35.926511,128.542153
492,대구광역시,대구광역시 북구,35.90104211,128.5088743
493,대구광역시,대구광역시 북구,35.94483646,128.5723887
494,대구광역시,대구광역시 북구,35.94725664,128.5572529
495,경상남도,경상남도 김해시,35.2308061,128.8537536
496,경기도,경기도 안산시,37.30732706,126.8620316
497,경기도,경기도 안산시,37.34656968,126.8039368
498,경기도,경기도 안산시,37.34114552,126.8061447
499,경기도,경기도 안산시,37.3251413,126.8503677
500,경기도,경기도 안산시,37.36433212,126.8771578
501,경기도,경기도 안산시,37.3374193,126.7777037
502,경기도,경기도 안산시,37.33474025,126.7831302
503,경기도,경기도 안산시,37.33243625,126.7903427
504,경상북도,경상북도 칠곡군,36.06276438,128.3418267
505,경상북도,경상북도 칠곡군,35.9838996882,128.5538964123
506,경상북도,경상북도 칠곡군,36.0324887848,128.363386969
507,충청북도,충청북도 증평군,36.78951068,127.5796628
508,인천광역시,인천광역시 계양구,37.54600361,126.7301101
509,인천광역시,인천광역시 연수구,37.41791595,126.6853266
510,서울특별시,서울특별시 광진구,37.53799261,127.091984
511,서울특별시,서울특별시 광진구,37.55553622,127.0754659
512,서울특별시,서울특별시 광진구,37.56066681,127.0800508
513,서울특별시,서울특별시 광진구,37.56015047,127.0814764
514,서울특별시,서울특별시 광진구,37.56880816,127.0801365
515,전라북도,전라북도 고창군,35.43338075,126.7045756
516,전라북도,전라북도 고창군,35.43744052,126.7012704
517,경상남도,경상남도 김해시,35.24456328,128.910444
518,경상남도,경상남도 김해시,35.24282762,128.8834639
519,경상남도,경상남도 김해시,35.17891941,128.797674
